area_code,area_name,period,value,indicator,measure,unit,significance
E06000034,Thurrock,2015/16,101.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000035,Medway,2015/16,385,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000036,Bracknell Forest,2015/16,485.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000037,West Berkshire,2015/16,564.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000038,Reading,2015/16,461.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000039,Slough,2015/16,306.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000040,Windsor and Maidenhead,2015/16,307.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000041,Wokingham,2015/16,460.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000042,Milton Keynes,2015/16,387.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000043,Brighton and Hove,2015/16,450.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000044,Portsmouth,2015/16,637,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000045,Southampton,2015/16,562.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000046,Isle of Wight,2015/16,416.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000047,County Durham,2015/16,421.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000049,Cheshire East,2015/16,493.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000050,Cheshire West and Chester,2015/16,400.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000051,Shropshire,2015/16,390.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000052,Cornwall,2015/16,493.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000053,Isles of Scilly,2015/16,NA,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Not compared
E06000054,Wiltshire,2015/16,581.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000055,Bedford,2015/16,400.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000056,Central Bedfordshire,2015/16,439.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000057,Northumberland,2015/16,492.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000001,Bolton,2015/16,529.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000002,Bury,2015/16,399.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000003,Manchester,2015/16,295.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000004,Oldham,2015/16,326.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000005,Rochdale,2015/16,269,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000006,Salford,2015/16,523.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000007,Stockport,2015/16,497.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000008,Tameside,2015/16,610.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000009,Trafford,2015/16,314.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000010,Wigan,2015/16,700.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000011,Knowsley,2015/16,782.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000012,Liverpool,2015/16,459.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000013,St. Helens,2015/16,958.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000014,Sefton,2015/16,560.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000015,Wirral,2015/16,689.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000016,Barnsley,2015/16,602.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000017,Doncaster,2015/16,467.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000018,Rotherham,2015/16,289.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000019,Sheffield,2015/16,285.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000021,Newcastle upon Tyne,2015/16,371,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000022,North Tyneside,2015/16,440.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000023,South Tyneside,2015/16,476.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000024,Sunderland,2015/16,440.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000025,Birmingham,2015/16,344.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000026,Coventry,2015/16,522.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000027,Dudley,2015/16,574.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000028,Sandwell,2015/16,469.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000029,Solihull,2015/16,340.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000030,Walsall,2015/16,400.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000031,Wolverhampton,2015/16,557,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000032,Bradford,2015/16,461.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000033,Calderdale,2015/16,368.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000034,Kirklees,2015/16,265,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000035,Leeds,2015/16,412.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000036,Wakefield,2015/16,379.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000037,Gateshead,2015/16,544.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E09000001,City of London,2015/16,NA,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Not compared
E09000002,Barking and Dagenham,2015/16,193.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000003,Barnet,2015/16,273,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000004,Bexley,2015/16,149.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000005,Brent,2015/16,116.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000006,Bromley,2015/16,218.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000007,Camden,2015/16,171.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000008,Croydon,2015/16,235.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000009,Ealing,2015/16,246.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000010,Enfield,2015/16,195.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000011,Greenwich,2015/16,149.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000012,Hackney,2015/16,219.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000013,Hammersmith and Fulham,2015/16,157.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000014,Haringey,2015/16,177.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000015,Harrow,2015/16,194.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000016,Havering,2015/16,153.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000017,Hillingdon,2015/16,211.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000018,Hounslow,2015/16,395,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E09000019,Islington,2015/16,235.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000020,Kensington and Chelsea,2015/16,171.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000021,Kingston upon Thames,2015/16,205.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000022,Lambeth,2015/16,225.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000023,Lewisham,2015/16,240.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000024,Merton,2015/16,239.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000025,Newham,2015/16,276.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000026,Redbridge,2015/16,149.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000027,Richmond upon Thames,2015/16,337.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000028,Southwark,2015/16,210.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000029,Sutton,2015/16,408.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E09000030,Tower Hamlets,2015/16,190.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000031,Waltham Forest,2015/16,121.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000032,Wandsworth,2015/16,206.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000033,Westminster,2015/16,133.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E10000002,Buckinghamshire,2015/16,387.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E10000003,Cambridgeshire,2015/16,642.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000006,Cumbria,2015/16,438.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E10000007,Derbyshire,2015/16,585.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000008,Devon,2015/16,615.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000009,Dorset (Cty),2015/16,576.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000011,East Sussex,2015/16,455.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E10000012,Essex,2015/16,331.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E10000013,Gloucestershire,2015/16,581,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000014,Hampshire,2015/16,588.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000015,Hertfordshire,2015/16,279.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E10000016,Kent,2015/16,397.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E10000017,Lancashire,2015/16,551.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000018,Leicestershire,2015/16,290.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E10000019,Lincolnshire,2015/16,407.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E10000020,Norfolk,2015/16,510.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000021,Northamptonshire,2015/16,640,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000023,North Yorkshire,2015/16,431.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E10000024,Nottinghamshire,2015/16,473.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000025,Oxfordshire,2015/16,429,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E10000027,Somerset,2015/16,724.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000028,Staffordshire,2015/16,490.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000029,Suffolk,2015/16,455.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E10000030,Surrey,2015/16,446,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E10000031,Warwickshire,2015/16,510.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000032,West Sussex,2015/16,613.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000034,Worcestershire,2015/16,400,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E92000001,England,2016/17,407.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Not compared
E06000001,Hartlepool,2016/17,275.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000002,Middlesbrough,2016/17,482.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000003,Redcar and Cleveland,2016/17,440.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000004,Stockton-on-Tees,2016/17,413.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000005,Darlington,2016/17,469.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000006,Halton,2016/17,653.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000007,Warrington,2016/17,660,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000008,Blackburn with Darwen,2016/17,502.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000009,Blackpool,2016/17,1148.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000010,Kingston upon Hull,2016/17,418.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000011,East Riding of Yorkshire,2016/17,330.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000012,North East Lincolnshire,2016/17,405.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000013,North Lincolnshire,2016/17,288.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000014,York,2016/17,633.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000015,Derby,2016/17,430.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000016,Leicester,2016/17,310.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000017,Rutland,2016/17,227.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000018,Nottingham,2016/17,NA,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Not compared
E06000019,Herefordshire,2016/17,366.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000020,Telford and Wrekin,2016/17,378.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000021,Stoke-on-Trent,2016/17,637,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000022,Bath and North East Somerset,2016/17,505,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000023,Bristol,2016/17,607.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000024,North Somerset,2016/17,390.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000025,South Gloucestershire,2016/17,478.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000026,Plymouth,2016/17,670.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000027,Torbay,2016/17,877.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000028,Bournemouth,2016/17,563,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000029,Poole,2016/17,672.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000030,Swindon,2016/17,691.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000031,Peterborough,2016/17,502.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000032,Luton,2016/17,364.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000033,Southend-on-Sea,2016/17,229.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000034,Thurrock,2016/17,104.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000035,Medway,2016/17,291.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000036,Bracknell Forest,2016/17,507,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000037,West Berkshire,2016/17,569.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000038,Reading,2016/17,551.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000039,Slough,2016/17,296.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000040,Windsor and Maidenhead,2016/17,374.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000041,Wokingham,2016/17,487.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000042,Milton Keynes,2016/17,303.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000043,Brighton and Hove,2016/17,549.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000044,Portsmouth,2016/17,547.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000045,Southampton,2016/17,627.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000046,Isle of Wight,2016/17,395.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000047,County Durham,2016/17,401,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000049,Cheshire East,2016/17,519.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000050,Cheshire West and Chester,2016/17,497.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000051,Shropshire,2016/17,316.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000052,Cornwall,2016/17,495.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000053,Isles of Scilly,2016/17,NA,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Not compared
E06000054,Wiltshire,2016/17,605.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000055,Bedford,2016/17,470.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000056,Central Bedfordshire,2016/17,402.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000057,Northumberland,2016/17,489.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000001,Bolton,2016/17,378.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000002,Bury,2016/17,444.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000003,Manchester,2016/17,302.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000004,Oldham,2016/17,345.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000005,Rochdale,2016/17,379.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000006,Salford,2016/17,570.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000007,Stockport,2016/17,392.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000008,Tameside,2016/17,480,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000009,Trafford,2016/17,379.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000010,Wigan,2016/17,606.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000011,Knowsley,2016/17,710.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000012,Liverpool,2016/17,398.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000013,St. Helens,2016/17,990.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000014,Sefton,2016/17,600.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000015,Wirral,2016/17,543.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000016,Barnsley,2016/17,495.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000017,Doncaster,2016/17,487.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000018,Rotherham,2016/17,277.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000019,Sheffield,2016/17,257.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000021,Newcastle upon Tyne,2016/17,372.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000022,North Tyneside,2016/17,601.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000023,South Tyneside,2016/17,541.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000024,Sunderland,2016/17,363.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000025,Birmingham,2016/17,321.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000026,Coventry,2016/17,434.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000027,Dudley,2016/17,648.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000028,Sandwell,2016/17,386.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000029,Solihull,2016/17,393.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000030,Walsall,2016/17,416.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000031,Wolverhampton,2016/17,446.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000032,Bradford,2016/17,420.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000033,Calderdale,2016/17,363.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000034,Kirklees,2016/17,255.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000035,Leeds,2016/17,522.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000036,Wakefield,2016/17,397.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000037,Gateshead,2016/17,420.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E09000001,City of London,2016/17,NA,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Not compared
E09000002,Barking and Dagenham,2016/17,181.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000003,Barnet,2016/17,282.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000004,Bexley,2016/17,167.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000005,Brent,2016/17,112.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000006,Bromley,2016/17,259.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
