area_code,area_name,period,value,indicator,measure,unit,significance
E10000006,Cumbria,2016/17,46.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000007,Derbyshire,2016/17,50.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000008,Devon,2016/17,54.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000009,Dorset (Cty),2016/17,49.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000011,East Sussex,2016/17,58.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000012,Essex,2016/17,57.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000013,Gloucestershire,2016/17,50.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000014,Hampshire,2016/17,55.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000015,Hertfordshire,2016/17,52.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000016,Kent,2016/17,55.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000017,Lancashire,2016/17,53.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000018,Leicestershire,2016/17,46.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000019,Lincolnshire,2016/17,52.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000020,Norfolk,2016/17,53.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000021,Northamptonshire,2016/17,53.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000023,North Yorkshire,2016/17,51.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000024,Nottinghamshire,2016/17,48.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000025,Oxfordshire,2016/17,53,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000027,Somerset,2016/17,55.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000028,Staffordshire,2016/17,59.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E10000029,Suffolk,2016/17,56.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000030,Surrey,2016/17,54.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000031,Warwickshire,2016/17,57.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000032,West Sussex,2016/17,50.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000034,Worcestershire,2016/17,49.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E92000001,England,2017/18,56.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Not compared
E06000001,Hartlepool,2017/18,56,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000002,Middlesbrough,2017/18,53.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000003,Redcar and Cleveland,2017/18,53.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000004,Stockton-on-Tees,2017/18,57.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000005,Darlington,2017/18,56.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000006,Halton,2017/18,49.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000007,Warrington,2017/18,53.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000008,Blackburn with Darwen,2017/18,52.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000009,Blackpool,2017/18,54.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000010,Kingston upon Hull,2017/18,57.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000011,East Riding of Yorkshire,2017/18,55.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000012,North East Lincolnshire,2017/18,58.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000013,North Lincolnshire,2017/18,58.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000014,York,2017/18,50.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000015,Derby,2017/18,61.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E06000016,Leicester,2017/18,56.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000017,Rutland,2017/18,60,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000018,Nottingham,2017/18,59.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000019,Herefordshire,2017/18,55.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000020,Telford and Wrekin,2017/18,60.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000021,Stoke-on-Trent,2017/18,54.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000022,Bath and North East Somerset,2017/18,48.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000023,Bristol,2017/18,51.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000024,North Somerset,2017/18,51.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000025,South Gloucestershire,2017/18,53.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000026,Plymouth,2017/18,49.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000027,Torbay,2017/18,52.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000028,Bournemouth,2017/18,65.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E06000029,Poole,2017/18,60.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000030,Swindon,2017/18,54.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000031,Peterborough,2017/18,57.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000032,Luton,2017/18,60.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000033,Southend-on-Sea,2017/18,64.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E06000034,Thurrock,2017/18,66,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E06000035,Medway,2017/18,60.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000036,Bracknell Forest,2017/18,52.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000037,West Berkshire,2017/18,43,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000038,Reading,2017/18,60,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000039,Slough,2017/18,66.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E06000040,Windsor and Maidenhead,2017/18,43.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000041,Wokingham,2017/18,54.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000042,Milton Keynes,2017/18,60.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000043,Brighton and Hove,2017/18,50.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000044,Portsmouth,2017/18,56.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000045,Southampton,2017/18,59.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000046,Isle of Wight,2017/18,51.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000047,County Durham,2017/18,56,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000049,Cheshire East,2017/18,52.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000050,Cheshire West and Chester,2017/18,52.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000051,Shropshire,2017/18,48,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000052,Cornwall,2017/18,51.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000053,Isles of Scilly,2017/18,NA,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Not compared
E06000054,Wiltshire,2017/18,48.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000055,Bedford,2017/18,54.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000056,Central Bedfordshire,2017/18,44.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000057,Northumberland,2017/18,55.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000001,Bolton,2017/18,53.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000002,Bury,2017/18,55.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000003,Manchester,2017/18,61,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E08000004,Oldham,2017/18,53.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000005,Rochdale,2017/18,53.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000006,Salford,2017/18,59.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000007,Stockport,2017/18,45.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000008,Tameside,2017/18,51.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000009,Trafford,2017/18,50.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000010,Wigan,2017/18,48.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000011,Knowsley,2017/18,59.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000012,Liverpool,2017/18,53.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000013,St. Helens,2017/18,49.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000014,Sefton,2017/18,52.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000015,Wirral,2017/18,56.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000016,Barnsley,2017/18,59.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000017,Doncaster,2017/18,58.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000018,Rotherham,2017/18,58.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000019,Sheffield,2017/18,54.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000021,Newcastle upon Tyne,2017/18,60.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E08000022,North Tyneside,2017/18,59.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000023,South Tyneside,2017/18,60.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000024,Sunderland,2017/18,56.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000025,Birmingham,2017/18,59.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E08000026,Coventry,2017/18,55,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000027,Dudley,2017/18,51.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000028,Sandwell,2017/18,55.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000029,Solihull,2017/18,61.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E08000030,Walsall,2017/18,56.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000031,Wolverhampton,2017/18,62.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E08000032,Bradford,2017/18,57,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000033,Calderdale,2017/18,50.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000034,Kirklees,2017/18,55.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000035,Leeds,2017/18,48.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000036,Wakefield,2017/18,48.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000037,Gateshead,2017/18,53.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000001,City of London,2017/18,NA,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Not compared
E09000002,Barking and Dagenham,2017/18,65.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000003,Barnet,2017/18,63,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000004,Bexley,2017/18,64.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000005,Brent,2017/18,61.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000006,Bromley,2017/18,61.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000007,Camden,2017/18,60.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000008,Croydon,2017/18,67.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000009,Ealing,2017/18,58.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000010,Enfield,2017/18,61.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000011,Greenwich,2017/18,66.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000012,Hackney,2017/18,70.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000013,Hammersmith and Fulham,2017/18,69.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000014,Haringey,2017/18,68.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000015,Harrow,2017/18,61.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000016,Havering,2017/18,52.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000017,Hillingdon,2017/18,60.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000018,Hounslow,2017/18,62.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000019,Islington,2017/18,61.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000020,Kensington and Chelsea,2017/18,58.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000021,Kingston upon Thames,2017/18,58.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000022,Lambeth,2017/18,62.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000023,Lewisham,2017/18,67.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000024,Merton,2017/18,64.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000025,Newham,2017/18,72.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000026,Redbridge,2017/18,68.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000027,Richmond upon Thames,2017/18,57.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000028,Southwark,2017/18,66.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000029,Sutton,2017/18,56.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000030,Tower Hamlets,2017/18,61.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000031,Waltham Forest,2017/18,64.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000032,Wandsworth,2017/18,64.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000033,Westminster,2017/18,64.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E10000002,Buckinghamshire,2017/18,53,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000003,Cambridgeshire,2017/18,47.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000006,Cumbria,2017/18,53.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000007,Derbyshire,2017/18,51.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000008,Devon,2017/18,49.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000009,Dorset (Cty),2017/18,51.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000011,East Sussex,2017/18,61.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E10000012,Essex,2017/18,56,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000013,Gloucestershire,2017/18,48.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000014,Hampshire,2017/18,56.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000015,Hertfordshire,2017/18,51.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000016,Kent,2017/18,60,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E10000017,Lancashire,2017/18,53.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000018,Leicestershire,2017/18,48.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000019,Lincolnshire,2017/18,52.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000020,Norfolk,2017/18,57.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000021,Northamptonshire,2017/18,56.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000023,North Yorkshire,2017/18,49.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000024,Nottinghamshire,2017/18,49.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000025,Oxfordshire,2017/18,50.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000027,Somerset,2017/18,57.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000028,Staffordshire,2017/18,58.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000029,Suffolk,2017/18,57.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000030,Surrey,2017/18,53.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000031,Warwickshire,2017/18,55,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000032,West Sussex,2017/18,51.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000034,Worcestershire,2017/18,50.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
