area_code,area_name,period,indicator,measure,unit,value,group
E08000002,Bury,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,6.122750073768073,Environmental Health
E08000002,Bury,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.2213042195337858,Incivilities
E08000002,Bury,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.3278253172027146,Other
E08000002,Bury,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.2130421953378576,Public Space
E08000002,Bury,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,23.310711124225435,Road Safety & Defects
E08000002,Bury,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.5491295367365006,Abandoned Vehicles & Parking
E08000003,Manchester,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.048795007294853594,Access
E08000003,Manchester,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6099375911856699,Environmental Disruptions
E08000003,Manchester,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,14.882477224930344,Environmental Health
E08000003,Manchester,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.5858377370827417,Incivilities
E08000003,Manchester,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.146980320973558,Other
E08000003,Manchester,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6831301021279502,Public Space
E08000003,Manchester,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,15.102054757757186,Road Safety & Defects
E08000003,Manchester,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.2442726860187667,Abandoned Vehicles & Parking
E08000004,Oldham,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.061057143380489794,Access
E08000004,Oldham,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6716285771853878,Environmental Disruptions
E08000004,Oldham,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,5.800428621146531,Environmental Health
E08000004,Oldham,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5495142904244082,Incivilities
E08000004,Oldham,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.9769142940878367,Public Space
E08000004,Oldham,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,83.46511500112956,Road Safety & Defects
E08000004,Oldham,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.3432571543707756,Abandoned Vehicles & Parking
E08000005,Rochdale,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.45090599898224076,Environmental Disruptions
E08000005,Rochdale,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,3.4140025637226796,Environmental Health
E08000005,Rochdale,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.12883028542349736,Incivilities
E08000005,Rochdale,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.7392088532172143,Other
E08000005,Rochdale,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.19324542813524603,Public Space
E08000005,Rochdale,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,7.536571697274596,Road Safety & Defects
E08000005,Rochdale,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.4815482823702197,Abandoned Vehicles & Parking
E08000006,Salford,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,3.8961324026515647,Other
E08000007,Stockport,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.04821159103071561,Access
E08000007,Stockport,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5303275013378717,Environmental Disruptions
E08000007,Stockport,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.6874056860750464,Environmental Health
E08000007,Stockport,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.09642318206143122,Incivilities
E08000007,Stockport,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.590982504013615,Other
E08000007,Stockport,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.1446347730921468,Public Space
E08000007,Stockport,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,8.533451612436663,Road Safety & Defects
E08000007,Stockport,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.590982504013615,Abandoned Vehicles & Parking
E08000008,Tameside,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.24625689519306543,Environmental Disruptions
E08000008,Tameside,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,3.6322892040977144,Environmental Health
E08000008,Tameside,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.12312844759653271,Incivilities
E08000008,Tameside,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.1081560283687943,Other
E08000008,Tameside,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,11.82033096926714,Road Safety & Defects
E08000008,Tameside,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.231284475965327,Abandoned Vehicles & Parking
E08000009,Trafford,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.6290477310985212,Environmental Disruptions
E08000009,Trafford,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,29.021183654014397,Environmental Health
E08000009,Trafford,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.7754146529826658,Incivilities
E08000009,Trafford,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.232398742616492,Other
E08000009,Trafford,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.9653616184287533,Public Space
E08000009,Trafford,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,33.90832684730996,Road Safety & Defects
E08000009,Trafford,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.8100530345539125,Abandoned Vehicles & Parking
E08000010,Wigan,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5448403617740002,Environmental Disruptions
E08000010,Wigan,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.011718258857847,Environmental Health
E08000010,Wigan,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.08382159411907696,Incivilities
E08000010,Wigan,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.0058591294289234,Other
E08000010,Wigan,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.29337557941676934,Public Space
E08000010,Wigan,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,5.78368999421631,Road Safety & Defects
E08000010,Wigan,2016,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6286619558930772,Abandoned Vehicles & Parking
E08000001,Bolton,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.8354506273251328,Environmental Disruptions
E08000001,Bolton,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,13.121489264459438,Environmental Health
E08000001,Bolton,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5405857000339095,Incivilities
E08000001,Bolton,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.9337389364222073,Other
E08000001,Bolton,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.3931532363882978,Public Space
E08000001,Bolton,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,11.942029555294544,Road Safety & Defects
E08000001,Bolton,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.2777480182619678,Abandoned Vehicles & Parking
E08000002,Bury,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.0294041955573856,Environmental Disruptions
E08000002,Bury,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,5.882309688899347,Environmental Health
E08000002,Bury,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5147020977786928,Incivilities
E08000002,Bury,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.4705774222248367,Other
E08000002,Bury,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.8088175822236601,Public Space
E08000002,Bury,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,18.749862133366666,Road Safety & Defects
E08000002,Bury,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.9117506488922875,Abandoned Vehicles & Parking
E08000003,Manchester,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.024222517736938613,Access
E08000003,Manchester,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6540079788973425,Environmental Disruptions
E08000003,Manchester,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,22.938724296880864,Environmental Health
E08000003,Manchester,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.8409113480073345,Incivilities
E08000003,Manchester,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.398029255956923,Other
E08000003,Manchester,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6540079788973425,Public Space
E08000003,Manchester,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,17.4402127705958,Road Safety & Defects
E08000003,Manchester,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.8651338657442733,Abandoned Vehicles & Parking
E08000004,Oldham,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.24297646165527714,Environmental Disruptions
E08000004,Oldham,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,5.95292331055429,Environmental Health
E08000004,Oldham,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.30372057706909644,Incivilities
E08000004,Oldham,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.42520880789673504,Public Space
E08000004,Oldham,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,49.08124525436599,Road Safety & Defects
E08000004,Oldham,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.5186028853454823,Abandoned Vehicles & Parking
E08000005,Rochdale,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.8318083513558476,Environmental Disruptions
E08000005,Rochdale,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,3.903100725592824,Environmental Health
E08000005,Rochdale,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.06398525779660366,Incivilities
E08000005,Rochdale,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.9597788669490549,Other
E08000005,Rochdale,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.06398525779660366,Public Space
E08000005,Rochdale,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,5.374761654914708,Road Safety & Defects
E08000005,Rochdale,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.8957936091524512,Abandoned Vehicles & Parking
E08000006,Salford,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.5471493605029263,Other
E08000007,Stockport,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6259389083625437,Environmental Disruptions
E08000007,Stockport,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.6000539270444127,Environmental Health
E08000007,Stockport,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.3000269635222064,Other
E08000007,Stockport,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.192596587188475,Public Space
E08000007,Stockport,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,12.374330726859519,Road Safety & Defects
E08000007,Stockport,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.8889488078271253,Abandoned Vehicles & Parking
E08000008,Tameside,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5532129378065722,Environmental Disruptions
E08000008,Tameside,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,3.626618147843084,Environmental Health
E08000008,Tameside,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.3688086252043814,Incivilities
E08000008,Tameside,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.044957771412414,Other
E08000008,Tameside,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.3073405210036512,Public Space
E08000008,Tameside,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,10.449577714124143,Road Safety & Defects
E08000008,Tameside,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.1513836470255585,Abandoned Vehicles & Parking
E08000009,Trafford,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.06018802739759007,Access
E08000009,Trafford,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.8890253150843233,Environmental Disruptions
E08000009,Trafford,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,36.83507276732512,Environmental Health
E08000009,Trafford,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.407521095903603,Incivilities
E08000009,Trafford,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,4.213161917831305,Other
E08000009,Trafford,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,3.551093616457814,Public Space
E08000009,Trafford,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,35.20999602759019,Road Safety & Defects
E08000009,Trafford,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.9260168767228822,Abandoned Vehicles & Parking
E08000010,Wigan,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.29310164346278655,Environmental Disruptions
E08000010,Wigan,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.3448131477022924,Environmental Health
E08000010,Wigan,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.0837433267036533,Incivilities
E08000010,Wigan,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.3398932272584527,Other
E08000010,Wigan,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.4605882968700931,Public Space
E08000010,Wigan,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,4.522139641997279,Road Safety & Defects
E08000010,Wigan,2017,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.2561499005547996,Abandoned Vehicles & Parking
E08000001,Bolton,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Environmental Disruptions
E08000001,Bolton,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Environmental Health
E08000001,Bolton,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Incivilities
E08000001,Bolton,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Other
E08000001,Bolton,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Public Space
E08000001,Bolton,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Road Safety & Defects
E08000001,Bolton,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Abandoned Vehicles & Parking
E08000002,Bury,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Environmental Disruptions
E08000002,Bury,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Environmental Health
E08000002,Bury,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Incivilities
E08000002,Bury,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Other
E08000002,Bury,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Public Space
E08000002,Bury,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Road Safety & Defects
E08000002,Bury,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Abandoned Vehicles & Parking
E08000003,Manchester,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Environmental Disruptions
E08000003,Manchester,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Environmental Health
E08000003,Manchester,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Incivilities
E08000003,Manchester,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Other
E08000003,Manchester,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Public Space
E08000003,Manchester,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Road Safety & Defects
E08000003,Manchester,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Abandoned Vehicles & Parking
E08000004,Oldham,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Environmental Disruptions
E08000004,Oldham,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Environmental Health
E08000004,Oldham,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Incivilities
E08000004,Oldham,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Public Space
E08000004,Oldham,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Road Safety & Defects
E08000004,Oldham,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Abandoned Vehicles & Parking
E08000005,Rochdale,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Environmental Disruptions
E08000005,Rochdale,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Environmental Health
E08000005,Rochdale,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Incivilities
E08000005,Rochdale,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Other
E08000005,Rochdale,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Public Space
E08000005,Rochdale,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Road Safety & Defects
E08000005,Rochdale,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Abandoned Vehicles & Parking
E08000006,Salford,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Other
E08000007,Stockport,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Environmental Disruptions
E08000007,Stockport,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Environmental Health
E08000007,Stockport,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Other
E08000007,Stockport,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Public Space
E08000007,Stockport,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Road Safety & Defects
E08000007,Stockport,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Abandoned Vehicles & Parking
E08000008,Tameside,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Environmental Disruptions
E08000008,Tameside,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Environmental Health
E08000008,Tameside,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Incivilities
E08000008,Tameside,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Other
E08000008,Tameside,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Road Safety & Defects
E08000008,Tameside,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Abandoned Vehicles & Parking
E08000009,Trafford,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Environmental Disruptions
E08000009,Trafford,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Environmental Health
E08000009,Trafford,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Incivilities
E08000009,Trafford,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Other
E08000009,Trafford,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Public Space
E08000009,Trafford,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Road Safety & Defects
E08000009,Trafford,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Abandoned Vehicles & Parking
E08000010,Wigan,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Environmental Disruptions
E08000010,Wigan,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Environmental Health
E08000010,Wigan,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Other
E08000010,Wigan,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Public Space
E08000010,Wigan,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Road Safety & Defects
E08000010,Wigan,2018,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,NA,Abandoned Vehicles & Parking
